Title,Source,Date
Thí điểm chuyến bay thương mại từ Hàn Quốc đến Việt Nam,"Thứ tư, 23/9/2020, 12:11 (GMT+7)",https://vnexpress.net/thi-diem-chuyen-bay-thuong-mai-tu-han-quoc-den-viet-nam-4166096.html
Điện lực miền Trung lý giải hơn 600 cột điện gãy đổ sau bão,"Thứ tư, 23/9/2020, 12:08 (GMT+7)",https://vnexpress.net/dien-luc-mien-trung-ly-giai-hon-600-cot-dien-gay-do-sau-bao-4165924.html
Thanh tra các dự án BT đổi đất sân bay Nha Trang,"Thứ tư, 23/9/2020, 11:27 (GMT+7)",https://vnexpress.net/thanh-tra-cac-du-an-bt-doi-dat-san-bay-nha-trang-4165941.html
Tuyến metro số 5 được đề xuất xây dựng như thế nào?,"Thứ tư, 23/9/2020, 10:49 (GMT+7)",https://vnexpress.net/tuyen-metro-so-5-duoc-de-xuat-xay-dung-nhu-the-nao-4165979.html
Nhân viên sân bay bị sét đánh tử vong,"Thứ tư, 23/9/2020, 10:05 (GMT+7)",https://vnexpress.net/nhan-vien-san-bay-bi-set-danh-tu-vong-4165992.html
Tháo dỡ trạm dừng chân xây trên đá nham thạch,"Thứ tư, 23/9/2020, 10:00 (GMT+7)",https://vnexpress.net/thao-do-tram-dung-chan-xay-tren-da-nham-thach-4165874.html
Cá mập xanh dạt vào sông,"Thứ tư, 23/9/2020, 09:54 (GMT+7)",https://vnexpress.net/ca-map-xanh-dat-vao-song-4165982.html
Sài Gòn những ngày đầu Nam Bộ kháng chiến,"Thứ tư, 23/9/2020, 00:00 (GMT+7)",https://vnexpress.net/sai-gon-nhung-ngay-dau-nam-bo-khang-chien-4164641.html
Bị phạt vì đăng bản đồ Việt Nam thể hiện sai chủ quyền quốc gia,"Thứ tư, 23/9/2020, 11:40 (GMT+7)",https://vnexpress.net/bi-phat-vi-dang-ban-do-viet-nam-the-hien-sai-chu-quyen-quoc-gia-4165829.html
Ông Nguyễn Đức Chung dự kiến bị bãi nhiệm,"Thứ ba, 22/9/2020, 23:24 (GMT+7)",https://vnexpress.net/ong-nguyen-duc-chung-du-kien-bi-bai-nhiem-4165825.html
Ba người bị sét đánh,"Thứ ba, 22/9/2020, 18:45 (GMT+7)",https://vnexpress.net/ba-nguoi-bi-set-danh-4165797.html
Phát hiện cơ sở tái chế bao cao su,"Thứ ba, 22/9/2020, 17:12 (GMT+7)",https://vnexpress.net/phat-hien-co-so-tai-che-bao-cao-su-4165715.html
24 tuyến hoạt động ở Bến xe Miền Đông mới,"Thứ ba, 22/9/2020, 16:40 (GMT+7)",https://vnexpress.net/24-tuyen-hoat-dong-o-ben-xe-mien-dong-moi-4165682.html
Thảo Cầm Viên tiếp nhận hổ mang chúa 20 kg,"Thứ ba, 22/9/2020, 16:17 (GMT+7)",https://vnexpress.net/thao-cam-vien-tiep-nhan-ho-mang-chua-20-kg-4165597.html
Bàn giao tê tê đi lạc vào nhà dân,"Thứ ba, 22/9/2020, 16:12 (GMT+7)",https://vnexpress.net/ban-giao-te-te-di-lac-vao-nha-dan-4165684.html
Ngày Nam Bộ kháng chiến qua ảnh triển lãm,"Thứ ba, 22/9/2020, 15:36 (GMT+7)",https://vnexpress.net/ngay-nam-bo-khang-chien-qua-anh-trien-lam-4165591.html
Nhiều trụ sở xã tiền tỷ không được sử dụng,"Thứ ba, 22/9/2020, 14:57 (GMT+7)",https://vnexpress.net/nhieu-tru-so-xa-tien-ty-khong-duoc-su-dung-4165528.html
Ba phương án xây cao tốc Cần Thơ - Cà Mau,"Thứ ba, 22/9/2020, 13:38 (GMT+7)",https://vnexpress.net/ba-phuong-an-xay-cao-toc-can-tho-ca-mau-4165496.html
Nghiên cứu cải tiến trang phục cảnh sát giao thông,"Thứ ba, 22/9/2020, 12:15 (GMT+7)",https://vnexpress.net/nghien-cuu-cai-tien-trang-phuc-canh-sat-giao-thong-4165505.html
Người nhập cảnh được kiểm soát Covid-19 như thế nào?,"Thứ ba, 22/9/2020, 11:26 (GMT+7)",https://vnexpress.net/nguoi-nhap-canh-duoc-kiem-soat-covid-19-nhu-the-nao-4165379.html
"TP HCM lấy ý kiến cử tri việc sáp nhập quận, phường","Thứ ba, 22/9/2020, 11:17 (GMT+7)",https://vnexpress.net/tp-hcm-lay-y-kien-cu-tri-viec-sap-nhap-quan-phuong-4165416.html
Hơn 48 tỷ đồng xử lý bãi rác Cam Ly,"Thứ ba, 22/9/2020, 10:07 (GMT+7)",https://vnexpress.net/hon-48-ty-dong-xu-ly-bai-rac-cam-ly-4165205.html
Ôtô BMW bị xe container đâm biến dạng,"Thứ ba, 22/9/2020, 08:47 (GMT+7)",https://vnexpress.net/oto-bmw-bi-xe-container-dam-bien-dang-4165366.html
450 đại biểu sẽ tham dự đại hội Đảng bộ Quân đội,"Thứ ba, 22/9/2020, 18:27 (GMT+7)",https://vnexpress.net/450-dai-bieu-se-tham-du-dai-hoi-dang-bo-quan-doi-4165704.html
4 người bị bỏng vì cháy nhà,"Thứ ba, 22/9/2020, 18:23 (GMT+7)",https://vnexpress.net/4-nguoi-bi-bong-vi-chay-nha-4165792.html
An Giang xây nhà hát 215 tỷ đồng,"Thứ ba, 22/9/2020, 17:44 (GMT+7)",https://vnexpress.net/an-giang-xay-nha-hat-215-ty-dong-4165760.html
Tài xế giúp sản phụ vượt cạn trên taxi,"Thứ ba, 22/9/2020, 17:27 (GMT+7)",https://vnexpress.net/tai-xe-giup-san-phu-vuot-can-tren-taxi-4165709.html
Bà Lê Thị Thuỷ tái cử Bí thư Hà Nam,"Thứ hai, 21/9/2020, 22:03 (GMT+7)",https://vnexpress.net/ba-le-thi-thuy-tai-cu-bi-thu-ha-nam-4165273.html
Nhiều nơi ở Thừa Thiên Huế có điện trở lại,"Thứ hai, 21/9/2020, 21:26 (GMT+7)",https://vnexpress.net/nhieu-noi-o-thua-thien-hue-co-dien-tro-lai-4165262.html
26 tấn cá chết do mưa lớn,"Thứ hai, 21/9/2020, 20:55 (GMT+7)",https://vnexpress.net/26-tan-ca-chet-do-mua-lon-4165260.html
Khách nhập cảnh phải kê khai người đón tại sân bay,"Thứ hai, 21/9/2020, 20:48 (GMT+7)",https://vnexpress.net/khach-nhap-canh-phai-ke-khai-nguoi-don-tai-san-bay-4165264.html
Mở đường bay đến Thái Lan,"Thứ hai, 21/9/2020, 20:41 (GMT+7)",https://vnexpress.net/mo-duong-bay-den-thai-lan-4165261.html
Người phụ nữ bị nước cuốn mất tích,"Thứ hai, 21/9/2020, 20:32 (GMT+7)",https://vnexpress.net/nguoi-phu-nu-bi-nuoc-cuon-mat-tich-4165258.html
Tổng bí thư: 'Công an cần tiếp tục kiện toàn bộ máy tinh gọn',"Thứ hai, 21/9/2020, 19:56 (GMT+7)",https://vnexpress.net/tong-bi-thu-cong-an-can-tiep-tuc-kien-toan-bo-may-tinh-gon-4165237.html
Một người Sri Lanka dương tính nCoV sau khi rời TP HCM,"Thứ hai, 21/9/2020, 18:10 (GMT+7)",https://vnexpress.net/mot-nguoi-sri-lanka-duong-tinh-ncov-sau-khi-roi-tp-hcm-4165228.html
Kiến nghị lùi thời điểm lắp camera trên xe vận tải,"Thứ hai, 21/9/2020, 14:48 (GMT+7)",https://vnexpress.net/kien-nghi-lui-thoi-diem-lap-camera-tren-xe-van-tai-4164956.html
"Hiện trạng lún, nứt ở Bảo tàng Mỹ thuật TP HCM","Thứ hai, 21/9/2020, 14:11 (GMT+7)",https://vnexpress.net/hien-trang-lun-nut-o-bao-tang-my-thuat-tp-hcm-4164700.html
Hà Nội đề xuất làm tuyến đường sắt hơn 65.000 tỷ đồng,"Thứ hai, 21/9/2020, 12:37 (GMT+7)",https://vnexpress.net/ha-noi-de-xuat-lam-tuyen-duong-sat-hon-65-000-ty-dong-4164746.html
TP HCM xóa 'nút cổ chai' trên nhiều tuyến đường,"Thứ hai, 21/9/2020, 08:16 (GMT+7)",https://vnexpress.net/tp-hcm-xoa-nut-co-chai-tren-nhieu-tuyen-duong-4164537.html
Bộ Nông nghiệp và Phát triển nông thôn có thứ trưởng mới,"Thứ hai, 21/9/2020, 19:59 (GMT+7)",https://vnexpress.net/bo-nong-nghiep-va-phat-trien-nong-thon-co-thu-truong-moi-4165256.html
Lao xuống sông cứu bé 2 tuổi,"Chủ nhật, 20/9/2020, 19:30 (GMT+7)",https://vnexpress.net/lao-xuong-song-cuu-be-2-tuoi-4164654.html
Miền Bắc tiếp tục đón không khí lạnh,"Chủ nhật, 20/9/2020, 19:21 (GMT+7)",https://vnexpress.net/mien-bac-tiep-tuc-don-khong-khi-lanh-4164646.html
Gắn thiết bị ngăn chặn tàu cá vi phạm lãnh hải,"Chủ nhật, 20/9/2020, 17:11 (GMT+7)",https://vnexpress.net/gan-thiet-bi-ngan-chan-tau-ca-vi-pham-lanh-hai-4161860.html
Bảo tàng Mỹ thuật TP HCM bị hư hỏng,"Chủ nhật, 20/9/2020, 16:32 (GMT+7)",https://vnexpress.net/bao-tang-my-thuat-tp-hcm-bi-hu-hong-4163695.html
'Người nhái' kéo cáp ngầm xuyên biển ra đảo Trần,"Chủ nhật, 20/9/2020, 16:15 (GMT+7)",https://vnexpress.net/nguoi-nhai-keo-cap-ngam-xuyen-bien-ra-dao-tran-4162783.html
Người Huế thu dọn hơn 10.000 cây đổ,"Chủ nhật, 20/9/2020, 14:27 (GMT+7)",https://vnexpress.net/nguoi-hue-thu-don-hon-10-000-cay-do-4164550.html
Vì sao Thủ Đức thành 'rốn ngập'?,"Chủ nhật, 20/9/2020, 10:00 (GMT+7)",https://vnexpress.net/vi-sao-thu-duc-thanh-ron-ngap-4163838.html
7 nút giao thông quan trọng ở cửa ngõ TP HCM,"Chủ nhật, 20/9/2020, 07:27 (GMT+7)",https://vnexpress.net/7-nut-giao-thong-quan-trong-o-cua-ngo-tp-hcm-4164404.html
"Bắt cá, hái rau dại mưu sinh ở Sài Gòn","Chủ nhật, 20/9/2020, 06:43 (GMT+7)",https://vnexpress.net/bat-ca-hai-rau-dai-muu-sinh-o-sai-gon-4160106.html
Hơn 280.000 hộ dân ở Huế bị mất điện,"Chủ nhật, 20/9/2020, 00:00 (GMT+7)",https://vnexpress.net/hon-280-000-ho-dan-o-hue-bi-mat-dien-4164435.html
Bị đình chỉ công tác vì gây tai nạn chết người,"Chủ nhật, 20/9/2020, 18:26 (GMT+7)",https://vnexpress.net/bi-dinh-chi-cong-tac-vi-gay-tai-nan-chet-nguoi-4164651.html
Vùng núi Hà Tĩnh ngập lụt,"Chủ nhật, 20/9/2020, 13:55 (GMT+7)",https://vnexpress.net/vung-nui-ha-tinh-ngap-lut-4164541.html
Người dân đổ ra biển nhặt sò mai,"Thứ bảy, 19/9/2020, 18:56 (GMT+7)",https://vnexpress.net/nguoi-dan-do-ra-bien-nhat-so-mai-4164388.html
Gỡ vướng mặt bằng cầu Thủ Thiêm 2 trước 15/10,"Thứ bảy, 19/9/2020, 18:45 (GMT+7)",https://vnexpress.net/go-vuong-mat-bang-cau-thu-thiem-2-truoc-15-10-4164420.html
'Yêu cầu với Hà Nội cao hơn các địa phương khác',"Thứ bảy, 19/9/2020, 15:58 (GMT+7)",https://vnexpress.net/yeu-cau-voi-ha-noi-cao-hon-cac-dia-phuong-khac-4164348.html
Phát hiện hàng trăm người nhập cảnh trái phép trong bốn ngày,"Thứ bảy, 19/9/2020, 15:27 (GMT+7)",https://vnexpress.net/phat-hien-hang-tram-nguoi-nhap-canh-trai-phep-trong-bon-ngay-4164344.html
TP HCM khánh thành hầm chui hơn 500 tỷ đồng,"Thứ bảy, 19/9/2020, 11:34 (GMT+7)",https://vnexpress.net/tp-hcm-khanh-thanh-ham-chui-hon-500-ty-dong-4164292.html
Đàn cá heo xuất hiện trên biển Phú Yên,"Thứ bảy, 19/9/2020, 11:22 (GMT+7)",https://vnexpress.net/dan-ca-heo-xuat-hien-tren-bien-phu-yen-4164267.html
Ba người bị lũ cuốn,"Thứ bảy, 19/9/2020, 10:37 (GMT+7)",https://vnexpress.net/ba-nguoi-bi-lu-cuon-4164264.html
Chuyến bay thương mại quốc tế đầu tiên được mở lại,"Thứ bảy, 19/9/2020, 10:26 (GMT+7)",https://vnexpress.net/chuyen-bay-thuong-mai-quoc-te-dau-tien-duoc-mo-lai-4164222.html
Cầu 2.250 tỷ đồng cuối sông Trà Khúc sắp hoàn thành,"Thứ bảy, 19/9/2020, 10:08 (GMT+7)",https://vnexpress.net/cau-2-250-ty-dong-cuoi-song-tra-khuc-sap-hoan-thanh-4162858.html
Cảnh sát đu dây giải cứu sáu người mắc kẹt trong nước lũ,"Thứ bảy, 19/9/2020, 09:18 (GMT+7)",https://vnexpress.net/canh-sat-du-day-giai-cuu-sau-nguoi-mac-ket-trong-nuoc-lu-4164210.html
Dùng lốp xe làm hộ lan trên đường cong,"Thứ bảy, 19/9/2020, 07:23 (GMT+7)",https://vnexpress.net/dung-lop-xe-lam-ho-lan-tren-duong-cong-4164017.html
"Xe tải đâm ôtô buýt, 20 người bị thương","Thứ bảy, 19/9/2020, 01:56 (GMT+7)",https://vnexpress.net/xe-tai-dam-oto-buyt-20-nguoi-bi-thuong-4164146.html
Hàng chục tấn cam bị rụng,"Thứ bảy, 19/9/2020, 00:00 (GMT+7)",https://vnexpress.net/hang-chuc-tan-cam-bi-rung-4163706.html
Bờ biển Cửa Đại sạt lở,"Thứ sáu, 18/9/2020, 23:26 (GMT+7)",https://vnexpress.net/bo-bien-cua-dai-sat-lo-4164076.html
Cháy hai tàu cá và ca nô,"Thứ sáu, 18/9/2020, 23:14 (GMT+7)",https://vnexpress.net/chay-hai-tau-ca-va-ca-no-4164130.html
Bệnh viện K thí điểm tự chủ,"Thứ sáu, 18/9/2020, 23:09 (GMT+7)",https://vnexpress.net/benh-vien-k-thi-diem-tu-chu-4164126.html
"Đường phố ở Hà Tĩnh, Vinh ngập hơn nửa mét","Thứ sáu, 18/9/2020, 22:52 (GMT+7)",https://vnexpress.net/duong-pho-o-ha-tinh-vinh-ngap-hon-nua-met-4164101.html
Thủ tướng: 'Tiếp tục mở đường bay quốc tế có kiểm soát',"Thứ sáu, 18/9/2020, 19:40 (GMT+7)",https://vnexpress.net/thu-tuong-tiep-tuc-mo-duong-bay-quoc-te-co-kiem-soat-4164075.html
Khu dân cư ngập sâu một mét sau mưa lớn,"Thứ sáu, 18/9/2020, 18:38 (GMT+7)",https://vnexpress.net/khu-dan-cu-ngap-sau-mot-met-sau-mua-lon-4163917.html
"Một người chết, hơn 2.400 nhà tốc mái do bão","Thứ sáu, 18/9/2020, 18:28 (GMT+7)",https://vnexpress.net/mot-nguoi-chet-hon-2-400-nha-toc-mai-do-bao-4164074.html
Khỉ đi lạc trong khu dân cư ở Sài Gòn,"Thứ sáu, 18/9/2020, 18:27 (GMT+7)",https://vnexpress.net/khi-di-lac-trong-khu-dan-cu-o-sai-gon-4164034.html
Hiệu trưởng Đại học Tôn Đức Thắng bị cách tất cả chức vụ Đảng,"Thứ sáu, 18/9/2020, 17:49 (GMT+7)",https://vnexpress.net/hieu-truong-dai-hoc-ton-duc-thang-bi-cach-tat-ca-chuc-vu-dang-4163827.html
Bộ trưởng Chu Ngọc Anh làm Phó bí thư Thành ủy Hà Nội,"Thứ sáu, 18/9/2020, 17:28 (GMT+7)",https://vnexpress.net/bo-truong-chu-ngoc-anh-lam-pho-bi-thu-thanh-uy-ha-noi-4163664.html
Thừa Thiên Huế ngổn ngang sau bão,"Thứ sáu, 18/9/2020, 16:53 (GMT+7)",https://vnexpress.net/thua-thien-hue-ngon-ngang-sau-bao-4163925.html
Thủ tướng: Cần cổ vũ nhân dân làm giàu chính đáng,"Thứ sáu, 18/9/2020, 14:27 (GMT+7)",https://vnexpress.net/thu-tuong-can-co-vu-nhan-dan-lam-giau-chinh-dang-4163789.html
Gần 800 tỷ đồng xây cầu qua sông Cần Thơ,"Thứ sáu, 18/9/2020, 12:05 (GMT+7)",https://vnexpress.net/gan-800-ty-dong-xay-cau-qua-song-can-tho-4163780.html
Ông Nguyễn Anh Đức điều hành HĐQT Saigon Co.op,"Thứ sáu, 18/9/2020, 11:12 (GMT+7)",https://vnexpress.net/ong-nguyen-anh-duc-dieu-hanh-hdqt-saigon-co-op-4163686.html
"Bão đổ bộ, một người chết","Thứ sáu, 18/9/2020, 10:21 (GMT+7)",https://vnexpress.net/bao-do-bo-mot-nguoi-chet-4163718-tong-thuat.html
Miền Bắc đón không khí lạnh,"Thứ sáu, 18/9/2020, 10:15 (GMT+7)",https://vnexpress.net/mien-bac-don-khong-khi-lanh-4163634.html
Cưỡng chế nhiều 'chung cư mini' ở Sài Gòn,"Thứ sáu, 18/9/2020, 10:02 (GMT+7)",https://vnexpress.net/cuong-che-nhieu-chung-cu-mini-o-sai-gon-4163224.html
Lốc xoáy tốc mái hàng chục căn nhà,"Thứ sáu, 18/9/2020, 09:10 (GMT+7)",https://vnexpress.net/loc-xoay-toc-mai-hang-chuc-can-nha-4163644.html
Bão áp sát khu vực Quảng Bình - Quảng Nam,"Thứ sáu, 18/9/2020, 08:07 (GMT+7)",https://vnexpress.net/bao-ap-sat-khu-vuc-quang-binh-quang-nam-4163549.html
Người dân sơ tán trong đêm,"Thứ sáu, 18/9/2020, 00:10 (GMT+7)",https://vnexpress.net/nguoi-dan-so-tan-trong-dem-4163538.html
Bão giảm cấp trước khi đổ bộ,"Thứ sáu, 18/9/2020, 00:49 (GMT+7)",https://vnexpress.net/bao-giam-cap-truoc-khi-do-bo-4163524.html
Người nhập cảnh trả phí cách ly thế nào?,"Thứ năm, 17/9/2020, 20:56 (GMT+7)",https://vnexpress.net/nguoi-nhap-canh-tra-phi-cach-ly-the-nao-4163496.html
Đà Nẵng mở lại hầu hết dịch vụ,"Thứ năm, 17/9/2020, 19:20 (GMT+7)",https://vnexpress.net/da-nang-mo-lai-hau-het-dich-vu-4163487.html
3 sân bay dừng khai thác do bão,"Thứ năm, 17/9/2020, 19:05 (GMT+7)",https://vnexpress.net/3-san-bay-dung-khai-thac-do-bao-4163490.html
Tàu thuyền cấp tập về bờ trú bão,"Thứ năm, 17/9/2020, 18:26 (GMT+7)",https://vnexpress.net/tau-thuyen-cap-tap-ve-bo-tru-bao-4163193.html
Các hãng hàng không bay quốc tế từ 18/9,"Thứ năm, 17/9/2020, 17:37 (GMT+7)",https://vnexpress.net/cac-hang-hang-khong-bay-quoc-te-tu-18-9-4163404.html
Quốc hội dành một ngày thảo luận văn kiện trình Đại hội XIII,"Thứ năm, 17/9/2020, 16:40 (GMT+7)",https://vnexpress.net/quoc-hoi-danh-mot-ngay-thao-luan-van-kien-trinh-dai-hoi-xiii-4163311.html
Người miền Trung chạy bão Noul,"Thứ năm, 17/9/2020, 15:41 (GMT+7)",https://vnexpress.net/nguoi-mien-trung-chay-bao-noul-4163330.html
Nhân viên quán cà phê vứt rác xuống biển Vũng Tàu,"Thứ năm, 17/9/2020, 15:22 (GMT+7)",https://vnexpress.net/nhan-vien-quan-ca-phe-vut-rac-xuong-bien-vung-tau-4163248.html
Một triệu học sinh nghỉ học tránh bão Noul,"Thứ năm, 17/9/2020, 14:31 (GMT+7)",https://vnexpress.net/mot-trieu-hoc-sinh-nghi-hoc-tranh-bao-noul-4163191.html
Hơn 21 tỷ đồng thay khe co giãn cầu Phú Mỹ,"Thứ năm, 17/9/2020, 14:20 (GMT+7)",https://vnexpress.net/hon-21-ty-dong-thay-khe-co-gian-cau-phu-my-4163209.html
Lấy ý kiến người dân về dự thảo văn kiện Đại hội XIII,"Thứ năm, 17/9/2020, 12:16 (GMT+7)",https://vnexpress.net/lay-y-kien-nguoi-dan-ve-du-thao-van-kien-dai-hoi-xiii-4163211.html
"7 tỉnh, thành cấm biển tránh bão","Thứ năm, 17/9/2020, 12:07 (GMT+7)",https://vnexpress.net/7-tinh-thanh-cam-bien-tranh-bao-4163149.html
Quốc hội sẽ bãi nhiệm tư cách đại biểu của ông Phạm Phú Quốc,"Thứ năm, 17/9/2020, 10:55 (GMT+7)",https://vnexpress.net/quoc-hoi-se-bai-nhiem-tu-cach-dai-bieu-cua-ong-pham-phu-quoc-4163135.html
Chính phủ đôn đốc hàng loạt công trình giao thông lớn,"Thứ năm, 17/9/2020, 10:02 (GMT+7)",https://vnexpress.net/chinh-phu-don-doc-hang-loat-cong-trinh-giao-thong-lon-4163055.html
Khu dân cư ngập suốt hai tuần ở Sài Gòn,"Thứ năm, 17/9/2020, 09:03 (GMT+7)",https://vnexpress.net/khu-dan-cu-ngap-suot-hai-tuan-o-sai-gon-4162880.html
Bà Rịa - Vũng Tàu giữ lại rừng dầu Côn Đảo,"Thứ năm, 17/9/2020, 08:10 (GMT+7)",https://vnexpress.net/ba-ria-vung-tau-giu-lai-rung-dau-con-dao-4162868.html
Giám sát người cách ly tại khách sạn thế nào,"Thứ năm, 17/9/2020, 07:53 (GMT+7)",https://vnexpress.net/giam-sat-nguoi-cach-ly-tai-khach-san-the-nao-4162864.html
"Bão tăng cấp, hướng vào Quảng Bình - Quảng Ngãi","Thứ năm, 17/9/2020, 07:45 (GMT+7)",https://vnexpress.net/bao-tang-cap-huong-vao-quang-binh-quang-ngai-4162958.html
Bắt cá khi ruộng đồng cạn nước,"Thứ năm, 17/9/2020, 00:00 (GMT+7)",https://vnexpress.net/bat-ca-khi-ruong-dong-can-nuoc-4162734.html
Tàu cao tốc ra đảo Phú Quốc ngưng hoạt động,"Thứ năm, 17/9/2020, 15:03 (GMT+7)",https://vnexpress.net/tau-cao-toc-ra-dao-phu-quoc-ngung-hoat-dong-4163226.html
Bến xe Miền Đông mới hoạt động từ ngày 10/10,"Thứ năm, 17/9/2020, 14:44 (GMT+7)",https://vnexpress.net/ben-xe-mien-dong-moi-hoat-dong-tu-ngay-10-10-4162846.html
Bão gây mưa to từ chiều 17/9,"Thứ tư, 16/9/2020, 23:00 (GMT+7)",https://vnexpress.net/bao-gay-mua-to-tu-chieu-17-9-4162914.html
"Cháy 16 phòng trọ, nhiều gia đình mất trắng tài sản","Thứ tư, 16/9/2020, 17:33 (GMT+7)",https://vnexpress.net/chay-16-phong-tro-nhieu-gia-dinh-mat-trang-tai-san-4162753.html
50 doanh nghiệp đấu thầu cao tốc Bắc Nam,"Thứ tư, 16/9/2020, 16:25 (GMT+7)",https://vnexpress.net/50-doanh-nghiep-dau-thau-cao-toc-bac-nam-4162772.html
Nhân chứng kể lại vụ xe khách đâm cảnh sát cơ động tử vong,"Thứ tư, 16/9/2020, 16:14 (GMT+7)",https://vnexpress.net/nhan-chung-ke-lai-vu-xe-khach-dam-canh-sat-co-dong-tu-vong-4162676.html
Chính phủ quyết định chưa sáp nhập sở ngành,"Thứ tư, 16/9/2020, 15:01 (GMT+7)",https://vnexpress.net/chinh-phu-quyet-dinh-chua-sap-nhap-so-nganh-4162670.html
Khánh Hòa sẽ cưỡng chế 7 công trình xây trái phép,"Thứ tư, 16/9/2020, 14:00 (GMT+7)",https://vnexpress.net/khanh-hoa-se-cuong-che-7-cong-trinh-xay-trai-phep-4162652.html
